id,screenshots
4513,"['https://media.rawg.io/media/screenshots/34a/34a30f4a5a6f0e5c340d3c14456b8fcf.jpg', 'https://media.rawg.io/media/screenshots/118/11867f9fe44372fb65beb2f2e15ae030.jpg', 'https://media.rawg.io/media/screenshots/5c1/5c144b4d26fe4c41bb35aa3878498b4f.jpg', 'https://media.rawg.io/media/screenshots/39d/39d23cd38d9f6f9f45bf473c5ec4f49d.jpg']"
3254,"['https://media.rawg.io/media/screenshots/b3f/b3f7f9c7fc81de2417135f758470b806.jpg', 'https://media.rawg.io/media/screenshots/08b/08b24d5b3d2074f37500e938771edafa.jpg', 'https://media.rawg.io/media/screenshots/704/70438c6fad16044c53a67b5c63fda9a6.jpg', 'https://media.rawg.io/media/screenshots/d3c/d3c6674838af8d63f2e8bc1d7da16a9d.jpg']"
4806,"['https://media.rawg.io/media/screenshots/3e9/3e987ae85497ded8e4fea09634be9c0a.jpg', 'https://media.rawg.io/media/screenshots/be5/be56c7c5c5b0f10644213f99051525f4.jpg', 'https://media.rawg.io/media/screenshots/61c/61c0fb8a92ffdd64e9355202cbf1d3f2.jpg', 'https://media.rawg.io/media/screenshots/2aa/2aa8bf125cb9c7c20ee1d296a3c4a45e.jpg']"
4248,"['https://media.rawg.io/media/screenshots/683/68302a7d6425b77f73b550d74d12c149.jpg', 'https://media.rawg.io/media/screenshots/3be/3be77e78cc70a27dd8afe5228a4a4603.jpg', 'https://media.rawg.io/media/screenshots/ed4/ed45a4d528eb22d30048654c43ba4854.jpg', 'https://media.rawg.io/media/screenshots/903/903a31cf943126bf46c5db2be9bc8116.jpg']"
13627,"['https://media.rawg.io/media/screenshots/f06/f0657f2790937cf09c34f0aa65e81d7d.jpg', 'https://media.rawg.io/media/screenshots/1af/1af4cbbe6aaaad4661d627f545969a62.jpg', 'https://media.rawg.io/media/screenshots/030/0302c932c7ba686f2674bc48ad0e941c.jpg', 'https://media.rawg.io/media/screenshots/33d/33d07448d2df02e23bba54764ca09a18.jpg']"
3603,"['https://media.rawg.io/media/screenshots/432/432cf94eb1f25d7415f05def5d18cedc.jpg', 'https://media.rawg.io/media/screenshots/82c/82cb9461b5ad0ebdb6edc4b3acdfb731.jpg', 'https://media.rawg.io/media/screenshots/b95/b957aad3c646822893fe084ae6bf7652.jpg', 'https://media.rawg.io/media/screenshots/8f5/8f5ebd97e68dd1e16d008c7be452afd7.jpg']"
45969,"['https://media.rawg.io/media/screenshots/4ab/4ab6de4d0f9c461d16e93b9c35acdbf9.jpg', 'https://media.rawg.io/media/screenshots/22c/22caf69106bfa1da331b75ee5d9d5b5e.jpg', 'https://media.rawg.io/media/screenshots/772/77212bef33383882854b43b20ec1cd9c.jpg', 'https://media.rawg.io/media/screenshots/02f/02ffd1919f12ae3b2766b051c38c1f90.jpg']"
5563,"['https://media.rawg.io/media/screenshots/5b3/5b39206a3b241688fbd69467d75151b8.jpg', 'https://media.rawg.io/media/screenshots/286/2861a20b67d61263b5b790cb1ab5e330.jpg', 'https://media.rawg.io/media/screenshots/7c5/7c5083ee282a2ea3d6248361592cf8af.jpg', 'https://media.rawg.io/media/screenshots/704/704c2186d4d1e73ca30e4a3f904f7a6c.jpg']"
326292,"['https://media.rawg.io/media/screenshots/1c5/1c5d40d58ac34b04576ffd7072989eea.jpg', 'https://media.rawg.io/media/screenshots/5a7/5a7accdc9cc61aa844b2d4f64f4c94b3.jpeg', 'https://media.rawg.io/media/screenshots/37c/37cecc1f17ad71b26fbbc5a651a4fe9b.jpg', 'https://media.rawg.io/media/screenshots/9c7/9c7a057ff1ce9122e66847b0eeedd20f.jpg']"
3191,"['https://media.rawg.io/media/screenshots/ca7/ca7933771fe1efbdc7f97b9f301dc7d8.jpg', 'https://media.rawg.io/media/screenshots/246/24670375d95895cf3e3b5de57f41900e.jpg', 'https://media.rawg.io/media/screenshots/fb6/fb67103d3b044e202a96b2e08853861f.jpg', 'https://media.rawg.io/media/screenshots/261/26141dec80cd1933390597e3a4eac780.jpg']"
17572,"['https://media.rawg.io/media/screenshots/85b/85bb2ed59cc85c21bfdc068012dfc5c8.jpg', 'https://media.rawg.io/media/screenshots/05e/05ebf1dc9066bf43e9c45b31399e741d.jpg', 'https://media.rawg.io/media/screenshots/ee2/ee2b4270a1eb48b0aa2ac3deb882ce9b.jpg', 'https://media.rawg.io/media/screenshots/a43/a43dde8dcb6445387f429da88d50b703.jpg']"
4386,"['https://media.rawg.io/media/screenshots/ac0/ac00b015e9c51f52a24631c44676f81b.jpg', 'https://media.rawg.io/media/screenshots/4e8/4e8cb89dc1ac9b3a9b68ad34f1dbc744.jpg', 'https://media.rawg.io/media/screenshots/cc2/cc205478d728ad862c0e9da48df5db05.jpg', 'https://media.rawg.io/media/screenshots/6a4/6a4976a45c96960e72d05362375908e4.jpg']"
1416,"['https://media.rawg.io/media/screenshots/fc7/fc7af04e8ec2245f6520eea80a07f27b.jpg', 'https://media.rawg.io/media/screenshots/609/609942d823b3f143bd740422e89bc957.jpg', 'https://media.rawg.io/media/screenshots/884/88470240b56fe7e5b26e90855be8549c.jpg', 'https://media.rawg.io/media/screenshots/c24/c24c38a52e37585e09e4d901f20e86dd.jpg']"
50738,"['https://media.rawg.io/media/screenshots/9da/9da640f5aa62f6fc00a4d1d255460737.jpg', 'https://media.rawg.io/media/screenshots/3d2/3d2a4337cf7673b086a1623d9e5ed2f3.jpg', 'https://media.rawg.io/media/screenshots/5f3/5f3bc8289f9545db69a30fc414e94186.jpg', 'https://media.rawg.io/media/screenshots/2b7/2b731c32ebc308c30abe974cd1266648.jpg']"
22509,"['https://media.rawg.io/media/screenshots/324/32454b11adde40d87c046f310f0d710d.jpg', 'https://media.rawg.io/media/screenshots/268/2689f04cbcabb467dd4948e30fe90f51.jpg', 'https://media.rawg.io/media/screenshots/e83/e83fbaf3a8bdf1cdd855acf8fc90d2fe.jpg', 'https://media.rawg.io/media/screenshots/a02/a021bf48ee5e492026e6464b3751cf35.jpg']"
39,"['https://media.rawg.io/media/screenshots/9c6/9c673f6c2437854b3112868e986aba8c.jpg', 'https://media.rawg.io/media/screenshots/3d7/3d7b9ac75113f6fb3e3ceffbfae03483.jpg', 'https://media.rawg.io/media/screenshots/c0c/c0ca4b435c59c3af12b270d03ca565a5.jpg', 'https://media.rawg.io/media/screenshots/efa/efae873b6df0b9371b5bbf5f7dfe3ee7.jpg']"
654,"['https://media.rawg.io/media/screenshots/b72/b722b1746256f64ce5e15558d1ac7613.jpg', 'https://media.rawg.io/media/screenshots/733/7330aea66ef9de06bb201e1d3f10ff70.jpg', 'https://media.rawg.io/media/screenshots/0a6/0a6dfc3ef9ac018b737427405e686e23.jpg', 'https://media.rawg.io/media/screenshots/366/3668bbdd41a682c76370fc81691150bc.jpg']"
3612,"['https://media.rawg.io/media/screenshots/38b/38b9bb0de0a380434b78587e132b2e21.jpg', 'https://media.rawg.io/media/screenshots/e7a/e7a11a669aa609b9b3b0c7aeab2dc804.jpg', 'https://media.rawg.io/media/screenshots/88b/88b907144995e57c45ee043c59dd6810.jpg', 'https://media.rawg.io/media/screenshots/53f/53fd44fd759bc571b1445898c50b418e.jpg']"
12536,"['https://media.rawg.io/media/screenshots/662/66282cb9d0c743ca5d8cb8a1585c8207.jpg', 'https://media.rawg.io/media/screenshots/ab2/ab28d353366cb9ed674758a25a3763e7.jpg', 'https://media.rawg.io/media/screenshots/e43/e4362535f3d105d23315c5780ed67f8b.jpg', 'https://media.rawg.io/media/screenshots/567/567f1353c4163e59236450ea29136b51.jpg']"
2819,"['https://media.rawg.io/media/screenshots/e86/e86b8c787467f28f816eb59c5a7e8799.jpg', 'https://media.rawg.io/media/screenshots/5fd/5fd10bf8857d575d25029712eff7a555.jpg', 'https://media.rawg.io/media/screenshots/12a/12a71dc55e86960b7f0185f12c3affe2.jpg', 'https://media.rawg.io/media/screenshots/992/9923c31af79cb7a17e24c4ef47d50217.jpg']"
28179,"['https://media.rawg.io/media/screenshots/a98/a98a26bc099f56ad0f89fa7f51b7e839.jpg', 'https://media.rawg.io/media/screenshots/8c5/8c5a93e3103406ad15f9030d3262d79b.jpg', 'https://media.rawg.io/media/screenshots/041/04196ceb413c23c824054897a2d9ce96.jpg', 'https://media.rawg.io/media/screenshots/018/018f00f6e05f18b901d4dec3e289f0f0.jpg']"
2743,"['https://media.rawg.io/media/screenshots/2a0/2a0abc877b38468c38b12608e8f4e6e9.jpg', 'https://media.rawg.io/media/screenshots/1ce/1cea6b99424718659971772dcd34365c.jpg', 'https://media.rawg.io/media/screenshots/a5b/a5b869636cb34edcc92cacc598d1a6ef.jpg', 'https://media.rawg.io/media/screenshots/daa/daa642d6610d252281237fd7e769e598.jpg']"
2361,"['https://media.rawg.io/media/screenshots/2de/2dea22a973d765a5383940307b368268.jpg', 'https://media.rawg.io/media/screenshots/310/3103cb1e58a5d6bba1c356d8d1570920.jpg', 'https://media.rawg.io/media/screenshots/9c0/9c03e9baa71db649d849660067d07979.jpg', 'https://media.rawg.io/media/screenshots/f9a/f9a391f3d4a496195a5cbce41421fb03.jpg']"
19709,"['https://media.rawg.io/media/screenshots/04b/04b62b9115ccd64ebac1e8d813c69d08.jpg', 'https://media.rawg.io/media/screenshots/278/278f1654ade9d116ca1bb42bb37d94ba.jpg', 'https://media.rawg.io/media/screenshots/0f2/0f2b40d5aa1eb776fdedcdb4d11aca8e.jpg', 'https://media.rawg.io/media/screenshots/895/895f1c364465b338e2d1b41b0b4eff67.jpg']"
4280,"['https://media.rawg.io/media/screenshots/05b/05b7b6970c42861b24c97a829135f685.jpg', 'https://media.rawg.io/media/screenshots/770/7706c93f23fef77b8e500eb7ee06eee9.jpg', 'https://media.rawg.io/media/screenshots/898/89879b7064e612c95bf976d6abc2fa0c.jpg', 'https://media.rawg.io/media/screenshots/24f/24f3c80cfad97fe119a317dd7f1b3ffb.jpg']"
3931,"['https://media.rawg.io/media/screenshots/aa1/aa1d57309779e9ad7abcde1dd042305f.jpg', 'https://media.rawg.io/media/screenshots/641/64161143c49291cd617ab899e932e93d.jpg', 'https://media.rawg.io/media/screenshots/a63/a6399d85d923e0ca0e23991b1fcc78dc.jpg', 'https://media.rawg.io/media/screenshots/ad7/ad7111f5bc7e199a60daddafc3fe3d44.jpg']"
4828,"['https://media.rawg.io/media/screenshots/153/153b36d06eaa5a3ff45cea30a572a169.jpg', 'https://media.rawg.io/media/screenshots/3e8/3e8622a82c5c4fd1b7b33afa6e574fa3.jpg', 'https://media.rawg.io/media/screenshots/64e/64e0e5c81cdff075721b8455c34c350c.jpg', 'https://media.rawg.io/media/screenshots/669/6693c7ffd9e40cc380ce2dc1c7b2d518.jpg']"
3556,"['https://media.rawg.io/media/screenshots/df3/df311b578fbaa587c8ba2d768bcf18d7.jpg', 'https://media.rawg.io/media/screenshots/b46/b46d5ddcbf7650df4d7eedf1e886bcdb.jpg', 'https://media.rawg.io/media/screenshots/37a/37a8f38809062d7e68d32c537e23862d.jpg', 'https://media.rawg.io/media/screenshots/89c/89c46fe1576b925f4c00cc9b6620877a.jpg']"
3604,"['https://media.rawg.io/media/screenshots/111/11118bdcf7cd62d35f63826c79983e16.jpg', 'https://media.rawg.io/media/screenshots/11b/11b420a51d555aad055e37916b112fd1.jpg', 'https://media.rawg.io/media/screenshots/7ba/7ba241860b68b0a5fe0cda616bde2596.jpg', 'https://media.rawg.io/media/screenshots/9d3/9d3b567749527447580bcb9df1c894bb.jpg']"
8488,"['https://media.rawg.io/media/screenshots/cde/cde4694574a78e355478cf6e438106ac.jpg', 'https://media.rawg.io/media/screenshots/6c3/6c386356a134572ccac11bffa6a74820.jpg', 'https://media.rawg.io/media/screenshots/2b3/2b38b4a3dcdd8993ae211dc1616f6ced.jpg', 'https://media.rawg.io/media/screenshots/df2/df22920866e77c82a6a505776023d7d9.jpg']"
10035,"['https://media.rawg.io/media/screenshots/ef6/ef6c0a92d08a99d2e405cac53c597d10.jpg', 'https://media.rawg.io/media/screenshots/fb3/fb3c23014fcb24a28fb94af0a009906c.jpg', 'https://media.rawg.io/media/screenshots/202/202293192d1b6245c8a1e252d9df604c.jpg', 'https://media.rawg.io/media/screenshots/278/278bd63ee564982e816ec7fe802df420.jpg']"
4502,"['https://media.rawg.io/media/screenshots/5f8/5f81dd045727d7d3df37434051f3e58d.jpg', 'https://media.rawg.io/media/screenshots/75e/75e92dea166ed012b13c0f6d21fc8e74.jpg', 'https://media.rawg.io/media/screenshots/a12/a12169b5688d52e883c01357ab54498b.jpg', 'https://media.rawg.io/media/screenshots/f45/f45af019f64f15d1ede88066288f131e.jpg']"
9810,"['https://media.rawg.io/media/screenshots/660/660811527f1b41a42ae101148295d66b.jpg', 'https://media.rawg.io/media/screenshots/e53/e53ac4ceecd06dee0ff0f2cff2117d3a.jpg', 'https://media.rawg.io/media/screenshots/c77/c7786494eae003730f22e118c4442e98.jpg', 'https://media.rawg.io/media/screenshots/4f6/4f65f028427f46e923ba557e80d910f2.jpg']"
5525,"['https://media.rawg.io/media/screenshots/ded/ded6b47a8903f3ff9903f2068f132942.jpg', 'https://media.rawg.io/media/screenshots/252/252def39bf9e2630a2c7eb6a736171eb.jpg', 'https://media.rawg.io/media/screenshots/092/092467f790f3f594bb3f0886df02d9d0.jpg', 'https://media.rawg.io/media/screenshots/9bb/9bb08c6e8ae706f90c106c8a7de57644.jpg']"
1450,"['https://media.rawg.io/media/screenshots/3a0/3a049846766e09f8883badea6538e736.jpg', 'https://media.rawg.io/media/screenshots/b58/b58b50e9da6b409fd223912039c4cba7.jpg', 'https://media.rawg.io/media/screenshots/7d0/7d07f39a90bc1ed2dea7186580b49c7a.jpg', 'https://media.rawg.io/media/screenshots/411/4116e5d3ccdf2bdcf6e4ee4eedf7caa2.jpg']"
58654,"['https://media.rawg.io/media/screenshots/787/7872b36b20cef1baf445317f5d72716a.jpg', 'https://media.rawg.io/media/screenshots/b06/b06268c8a5b5948eb80916eb9feba028.jpg', 'https://media.rawg.io/media/screenshots/d70/d705d2dc0fc9f0a679c6fa17a0d1b99f.jpg', 'https://media.rawg.io/media/screenshots/16b/16b1268158bea29f5779f360ec60b0f1.jpg']"
23585,"['https://media.rawg.io/media/screenshots/5cf/5cf8e7fd61723cdd8f2673be38fa96d7.jpg', 'https://media.rawg.io/media/screenshots/f10/f103b8facce20a692c632e92d75cb7dc.jpg', 'https://media.rawg.io/media/screenshots/a75/a7559b87154002909f338f36ae4cf584.jpg', 'https://media.rawg.io/media/screenshots/954/9543c597ffd856a12d9b0bd82733a370.jpg']"
998,"['https://media.rawg.io/media/screenshots/27a/27a9c742a08434db6a977cc2429c366b.jpg', 'https://media.rawg.io/media/screenshots/f46/f46d9deb7955215f387ea91657e77fac.jpg', 'https://media.rawg.io/media/screenshots/735/73572f56fa1a583f574b4ee8919dd77e.jpg', 'https://media.rawg.io/media/screenshots/31a/31a37c6951371300d4ae7f85bd7b4b88.jpg']"
18240,"['https://media.rawg.io/media/screenshots/14d/14dcdb86ae346a69022ab5837016fdc1.jpg', 'https://media.rawg.io/media/screenshots/5e7/5e71a4ccee940eb51a6110535f79d4ed.jpg', 'https://media.rawg.io/media/screenshots/709/70954b4dac5e2a4966293ce0c7dbc6c4.jpg', 'https://media.rawg.io/media/screenshots/08f/08fd4301c46d14aed67c9d7f98b12ec0.jpg']"
4332,"['https://media.rawg.io/media/screenshots/a17/a17ff71c8774a3b70375a869b3881244.jpg', 'https://media.rawg.io/media/screenshots/e5a/e5aaa5d242144ab80ef8264c96516dcc.jpg', 'https://media.rawg.io/media/screenshots/f36/f36e756c36d36fe8ffe73a4b39acbebf.jpg', 'https://media.rawg.io/media/screenshots/437/437ad0efe43adcad4284f5f48d03559f.jpg']"
28154,"['https://media.rawg.io/media/screenshots/f07/f07f356b4d50a0035efcb6abf3834e4e.jpg', 'https://media.rawg.io/media/screenshots/bf8/bf8dd4951e4dbd0c608881c367a60a24.jpg', 'https://media.rawg.io/media/screenshots/344/344d6cb35e3dbc0faba8659a5a78e67a.jpg', 'https://media.rawg.io/media/screenshots/ade/ade103b6a1ce035f5e7f25c65b6bbe42.jpg']"
3876,"['https://media.rawg.io/media/screenshots/3e2/3e2b3388b8e54e8e0c19ff1c1d4de6e5.jpg', 'https://media.rawg.io/media/screenshots/070/070ab0b7ddf6316c5c6e343137dafb77.jpg', 'https://media.rawg.io/media/screenshots/b6a/b6a98b0ad3b1d798a34e9897c4196c80.jpg', 'https://media.rawg.io/media/screenshots/25a/25a851708fa44ba10b8387b64153bc16.jpg']"
4003,"['https://media.rawg.io/media/screenshots/239/239b8ea092f580063a3063837a5d66db.jpg', 'https://media.rawg.io/media/screenshots/3a3/3a34ca7c5188dbd90cef896a2161cf96.jpg', 'https://media.rawg.io/media/screenshots/eed/eed60d9303c5601cfc84e2784abf8191.jpg', 'https://media.rawg.io/media/screenshots/6fc/6fc98ed27cea1282bdfef2fd0cbddf91.jpg']"
2235,"['https://media.rawg.io/media/screenshots/dc3/dc388c04293881ff771241a80b4c2261.jpg', 'https://media.rawg.io/media/screenshots/ca9/ca9e389da140dad6aac3829f840da57a.jpg', 'https://media.rawg.io/media/screenshots/e82/e82b3df1d687b0590643ad82d5a54fc9.jpg', 'https://media.rawg.io/media/screenshots/04e/04e478ce59abed28b912d6b296378227.jpg']"
3017,"['https://media.rawg.io/media/screenshots/0dd/0dd5106115ca80c3af4f4901b25a2b47.jpg', 'https://media.rawg.io/media/screenshots/777/77712cd02b54765cd0c5e4f7d054e150.jpg', 'https://media.rawg.io/media/screenshots/ce6/ce6e57483d44cee91d1962d7775b8e0d.jpg', 'https://media.rawg.io/media/screenshots/dc4/dc419a4605ff9a1b227c50a74838e3ac.jpg']"
4223,"['https://media.rawg.io/media/screenshots/a28/a2893096ad373765032d165ab878e0aa.jpg', 'https://media.rawg.io/media/screenshots/401/401b179d16b0d0e5b79c82f7f5879dc3.jpg', 'https://media.rawg.io/media/screenshots/afa/afa84f35f75a9f9da1e6585491abb668.jpg', 'https://media.rawg.io/media/screenshots/bc1/bc13923ae85e585057c7bf5b889ac510.jpg']"
1010,"['https://media.rawg.io/media/screenshots/f0a/f0a310733a1dfb627cb644500bc93b92.jpg', 'https://media.rawg.io/media/screenshots/bde/bde16c903e447143a15b033e243fcbc9.jpg', 'https://media.rawg.io/media/screenshots/fdb/fdb05fd470393914ba8e7fe0bddeb4c3.jpg', 'https://media.rawg.io/media/screenshots/e5a/e5af082ef1e00959cdf38f943dbbdc82.jpg']"
13461,"['https://media.rawg.io/media/screenshots/4ad/4adb836eae33db45da2cb9bd919becc4.jpg', 'https://media.rawg.io/media/screenshots/673/673c00d710a685e727a6a8b97f1d6c3b.jpg', 'https://media.rawg.io/media/screenshots/998/998d87968d7f9a9b9fda30d988b9377b.jpg', 'https://media.rawg.io/media/screenshots/992/9926a0cce6aaecd786651932c4d45251.jpg']"
51329,"['https://media.rawg.io/media/screenshots/167/16728aa54b1130772b06cdcac128e056.jpg', 'https://media.rawg.io/media/screenshots/3f7/3f711b42d24d9fdeb58faf1f69eccbe3.jpg', 'https://media.rawg.io/media/screenshots/ef2/ef2be35eaf7e083cc5b51d2e2addf441.jpg', 'https://media.rawg.io/media/screenshots/0d1/0d129ec2c410a11f4407ca469f92edda.jpg']"
58751,"['https://media.rawg.io/media/screenshots/36a/36a9550af95879ae39a48f80e106d5ed.jpg', 'https://media.rawg.io/media/screenshots/884/8842afada8446980b4505431d728a122.jpg', 'https://media.rawg.io/media/screenshots/6bb/6bb5d30829ca80d70c764bbf77ecea8b.jpg', 'https://media.rawg.io/media/screenshots/268/268a25ed5ef5a72a0d73c83b22b4a0e3.jpg']"
10297,"['https://media.rawg.io/media/screenshots/cb8/cb84dc82bfe7aa4057f13b9d120e4a11.jpg', 'https://media.rawg.io/media/screenshots/241/2410ce2130e2a926cbeace46bf934a70.jpg', 'https://media.rawg.io/media/screenshots/3d5/3d5793b7fbab188f1ebd0f2e3e645bd2.jpg', 'https://media.rawg.io/media/screenshots/a12/a12c0d56a2c4e8f7b09761ab7f3bd44f.jpg']"
28153,"['https://media.rawg.io/media/screenshots/5c8/5c8c5889c81eb226b182e6df4018a29a.jpg', 'https://media.rawg.io/media/screenshots/0cf/0cf5ed35a3906f32967cb476c11c5d49.jpg', 'https://media.rawg.io/media/screenshots/313/3132876284966c4d055d752e7edc5509.jpg', 'https://media.rawg.io/media/screenshots/b3f/b3fe4ade2ed930cbd8253269ff38ba28.jpg']"
22571,"['https://media.rawg.io/media/screenshots/034/0343c06934d41752cdb1428aede09f61.jpg', 'https://media.rawg.io/media/screenshots/904/904f4605c9a25eb24c0ca754878f8f5b.jpg', 'https://media.rawg.io/media/screenshots/282/2823d82272371ef0c33b7789e7a35d39.jpg', 'https://media.rawg.io/media/screenshots/841/841b60beef8bddc0775fb63607407441.jpg']"
326243,"['https://media.rawg.io/media/screenshots/36f/36f941f72e2b2a41629f5fb3bd448688.jpg', 'https://media.rawg.io/media/screenshots/290/29096848622521df7555850000236cb6.jpg', 'https://media.rawg.io/media/screenshots/807/807685454ea8fb87363eedd49677f49b.jpg', 'https://media.rawg.io/media/screenshots/2ee/2eea4d4cce2836f689d9d39d2a4a94d5.jpg']"
1256,"['https://media.rawg.io/media/screenshots/f14/f14faa0923c79a729317366f862204f2.jpg', 'https://media.rawg.io/media/screenshots/d77/d7710eb7fed8912dd231edffebee4a7e.jpg', 'https://media.rawg.io/media/screenshots/85b/85bafe497ac953f1551b0d40474d6b4a.jpg', 'https://media.rawg.io/media/screenshots/8e7/8e71928210b19da54a3fda97647d363d.jpg']"
4599,"['https://media.rawg.io/media/screenshots/8b9/8b98c409d0f92eee04a4539813e370a7.jpg', 'https://media.rawg.io/media/screenshots/240/240071f110115884b39c4d6095746845.jpg', 'https://media.rawg.io/media/screenshots/6a5/6a5500551128d104dc00d9f7dc4ea2b2.jpg', 'https://media.rawg.io/media/screenshots/04c/04ca5c6bffe121f8b2e9fa1310b9f0cb.jpg']"
19590,"['https://media.rawg.io/media/screenshots/bcb/bcb49e0507f3501823a8e39c15679763.jpg', 'https://media.rawg.io/media/screenshots/391/391ea86f85bb996caeace19ea84af4fc.jpg', 'https://media.rawg.io/media/screenshots/9d5/9d505b1fb80fedd0fe8af5cb8edcb5f5.jpg', 'https://media.rawg.io/media/screenshots/10d/10ddacff2f1844429f6c8632da0a3d61.jpg']"
3766,"['https://media.rawg.io/media/screenshots/444/444174b321c5f80bd25b031175d02281_H4Bs5Sz.jpg', 'https://media.rawg.io/media/screenshots/a97/a97a71a4e707f2b14edb7172675c3a05.jpg', 'https://media.rawg.io/media/screenshots/5f6/5f662ad51da15e9a9c975db6e44942f5.jpg', 'https://media.rawg.io/media/screenshots/817/8175805712e56a8455ace4c7d11f47e1_EqhB1g9.jpg']"
3497,"['https://media.rawg.io/media/screenshots/62c/62c6f076bfb258f12e925ff12e56dad4.jpg', 'https://media.rawg.io/media/screenshots/a6e/a6e31bb99bdd48ee3e6cef291a053e6a.jpg', 'https://media.rawg.io/media/screenshots/8a1/8a160808e4bc188df008a6a6ac12ce22.jpg', 'https://media.rawg.io/media/screenshots/f83/f8382bf9f3c4777f6883f0b1fff3f43a.jpg']"
4544,"['https://media.rawg.io/media/screenshots/cf4/cf4ff03cc16bf7ccff78c1fb38bcafc2.jpg', 'https://media.rawg.io/media/screenshots/304/304ad0c33748eff98812f057592741b6.jpg', 'https://media.rawg.io/media/screenshots/ef7/ef743c271d18cf643a47543bf73fcf78.jpg', 'https://media.rawg.io/media/screenshots/8f7/8f76b9883f00955461bb4f57cbf64914.jpg']"
4013,"['https://media.rawg.io/media/screenshots/eee/eee77eba37f5e2ec3ce023ccd22156b3.jpg', 'https://media.rawg.io/media/screenshots/f37/f37b938b679b78d71979c352d5b834b8.jpg', 'https://media.rawg.io/media/screenshots/da6/da68313d4f0fe1d578b4cca26694c205.jpg', 'https://media.rawg.io/media/screenshots/a09/a09bc20b6117677d7116e42c7005503c.jpg']"
